Name,MC #,Symbol,Price,BTC,1h,24h,7d,14d,30d,45d,90d,200d,Mkt. Cap
DubaiCoin,692,,DBIX,0.4072,0.00005140,-1.80,36.72,29.09,-18.83,-22.08,-30.97,-69.19,-87.38
EncryptoTel,939,,ETT,0.0093,0.00000117,-19.00,-5.85,1.87,-46.07,-55.50,-39.74,-41.96,-74.02
BitScreener Token,857,,BITX,0.0055,0.00000070,0.08,0.80,27.65,57.97,21.07,-38.43,-40.28,
Nuggets,1649,,NUG,0.0012,0.00000015,-0.23,26.92,140.01,294.80,264.68,347.89,35.47,
nOS,589,,NOS,0.0258,0.00000326,12.99,-33.54,-33.36,-39.75,-42.61,-48.53,,
Pluton,746,,PLU,1.59,0.00020060,1.73,10.10,5.81,214.54,152.94,199.14,25.04,
CasinoCoin,119,,CSC,0.0010,0.00000013,5.28,1.33,25.93,379.29,408.72,265.81,296.36,69.50
Hdac,1657,,HDAC,0.0353,0.00000445,-0.04,4.64,-5.44,42.42,10.33,-9.50,-17.00,
NAGA,490,,NGC,0.0659,0.00000833,-0.69,3.38,20.02,-6.41,-28.48,-47.55,-71.20,-84.74
Future1coin,1666,,F1C,0.0017,0.00000022,-2.99,-2.80,2.78,-43.22,-65.03,-55.88,-64.93,
Neumark,502,,NEU,0.1079,0.00001362,-0.19,0.88,16.14,-52.61,-37.04,-65.86,-74.03,-80.66
EZToken,1343,,EZT,0.0054,0.00000155,-0.45,-38.72,68.15,-6.10,-71.58,-77.89,-85.08,-96.97
Game Stars,1665,,GST,0.0007,0.00000009,-0.39,1.14,24.58,88.46,91.67,91.92,-12.37,
Commerce Data Connection,1667,,CDC,0.00002089,0.0000,-0.23,24.09,-22.76,28.00,-24.41,-60.24,-66.31,
ProChain,780,,PRA,0.0235,0.00000296,-1.11,-4.25,16.41,-15.26,77.79,51.60,-50.45,-88.08
HempCoin,500,,THC,0.0164,0.00000207,-1.12,-2.46,18.90,60.12,43.15,38.45,-31.46,-77.29
Datawallet,722,,DXT,0.0039,0.00000049,1.63,4.62,32.29,68.98,36.66,21.08,-45.41,-84.61
Polybius,469,,PLBT,1.13,0.00014258,-0.13,24.83,24.83,47.12,4.98,-12.82,-25.65,-64.55
Provoco Token,1364,,VOCO,0.0002,0.00000002,-0.53,-2.74,-2.00,-46.36,-63.29,-75.08,-99.78,
Devery,1088,,EVE,0.0043,0.00000054,-0.25,9.59,21.00,-43.10,-59.57,-60.01,-88.63,-91.19
New Power Coin,852,,NPW,0.0392,0.00001137,0.00,0.00,0.00000000,0.00,-74.31,-37.46,-83.04,
Bridge Protocol,1068,,BRDG,0.0013,0.00000017,-2.08,-19.26,9.24,-43.55,-42.50,-13.11,-3.13,
Infinity Economics,1586,,XIN,0.0020,0.00000025,44.20,-9.84,-10.19,51.60,12.17,11.16,-31.72,-77.12
Leverj,737,,LEV,0.0118,0.00000148,-0.23,-59.08,10.82,59.12,12.33,-27.99,-50.10,-71.38
Bitcrystals,711,,BCY,0.0701,0.00000885,8.41,8.29,13.07,87.66,64.96,266.04,21.83,-65.45
CannabisCoin,1263,,CANN,0.0015,0.00000018,2.63,-5.81,-81.71,-72.83,-74.77,-74.90,-88.43,-93.59
Vetri,797,,VLD,0.0047,0.00000059,-2.75,8.41,44.65,38.60,5.23,-18.49,-64.31,
HitChain,1669,,HIT,0.0001,0.00000002,-0.68,-9.18,6.57,44.43,21.17,2.52,-51.02,
FunFair,111,,FUN,0.0067,0.00000085,-0.03,5.11,27.47,33.96,42.96,36.72,-47.59,-73.33
BitNewChain,336,,BTN,0.0501,0.00000632,0.00,0.00,10.19,68.47,50.23,31.42,0.70,
SIBCoin,754,,SIB,0.0740,0.00000935,-1.71,-8.35,-3.75,16.97,17.15,13.09,-44.21,-86.57
SENSE,551,,SENSE,0.0088,0.00000112,3.34,6.26,56.91,162.88,198.14,44.05,47.89,-55.71
CoinPoker,584,,CHP,0.0085,0.00000107,-1.55,-2.43,-14.32,344.04,207.39,206.70,-9.30,-67.26
Obsidian,1072,,ODN,0.0044,0.00000056,-0.13,-27.42,-0.37,24.08,4.75,16.53,22.63,-89.99
Chronologic,1208,,DAY,0.1757,0.00002218,-1.24,1.17,24.43,-18.71,-50.72,-45.22,-86.20,-86.42
BZLCOIN,1507,,BZL,0.0059,0.00000075,0.00,6.63,8.99,-59.15,-52.57,-72.06,-73.23,
DACC,1663,,DACC,0.0001,0.00000002,8.54,-8.78,-9.54,-9.00,26.01,-26.21,-78.64,
Insight Chain,58,,INB,0.3328,0.00004201,-0.03,-4.92,25.31,10.02,18.62,11.25,5.90,
DeepBrain Chain,284,,DBC,0.0035,0.00000044,-1.45,-1.59,17.98,136.05,96.68,96.91,-51.12,-89.88
AirWire,1032,,WIRE,0.0030,0.00000038,-0.12,-34.14,-18.44,-47.22,-60.77,-63.10,-88.67,
TaTaTu,917,,TTU,0.0068,0.00000198,4.75,-7.05,-27.14,-25.52,-62.47,-75.97,-94.50,-98.59
Universe,1104,,UNI,0.0032,0.00000041,-0.13,-7.32,59.45,-41.79,-50.40,-46.91,-79.79,-90.67
Teloscoin,1142,,TELOS,0.0026,0.00000033,-5.50,8.48,23.86,-22.05,-30.58,-29.96,-32.19,
Ignis,226,,IGNIS,0.0207,0.00000261,-0.82,-2.86,12.18,22.22,11.76,17.36,-45.51,-73.61
BlackCoin,387,,BLK,0.1041,0.00001314,4.96,6.50,10.80,17.94,6.35,61.39,10.26,-25.68
Dimecoin,462,,DIME,0.00000873,0.0000,-10.36,-3.71,50.03,113.46,69.97,50.53,-65.82,-52.95
CVCoin,593,,CVN,0.2104,0.00002656,-0.50,-6.29,-8.08,37.15,27.39,37.75,-27.34,-70.07
Archetypal Network,1551,,ACTP,0.00000107,0.0000,-0.45,-50.32,-34.07,-54.63,-59.51,-62.04,-79.54,
Bezop,879,,BEZ,0.0200,0.00000253,7.11,-6.35,39.67,-15.47,-36.63,-67.18,-76.64,-75.52
Cpollo,1045,,CPLO,0.00003808,0.00000001,-1.01,-34.12,-24.36,-50.76,-6.31,-44.29,-79.87,
ATB Coin,950,,ATB,0.0129,0.00000163,-0.23,-11.42,8.63,64.72,28.68,78.29,-39.34,-77.26
Hush,863,,HUSH,0.1457,0.00001840,-0.13,-10.36,44.94,364.43,239.62,206.07,20.38,-52.39
VeriDocGlobal,1659,,VDG,0.0018,0.00000022,-0.23,9.51,30.11,26.59,-10.97,-38.68,-3.15,
Zen Protocol,536,,ZP,0.1891,0.00002388,2.54,11.30,18.93,25.66,-10.30,22.64,-57.55,
Red Pulse,285,,PHX,0.0135,0.00000171,0.87,4.91,22.16,54.52,56.87,42.31,-47.14,-63.54
Tael,194,,WABI,0.3301,0.00004167,-0.37,2.51,10.89,134.40,156.32,155.09,18.73,-9.37
ALAX,592,,ALX,0.0052,0.00000066,1.39,26.25,73.76,147.56,112.01,175.90,-14.70,-72.49
Proxeus,597,,XES,0.0125,0.00000158,-0.18,-26.74,15.60,-14.02,18.84,-3.01,-36.73,-84.22
Tokia,1249,,TKA,0.0029,0.00000085,-4.56,-16.43,-5.30,0.47,-11.97,-27.39,-63.55,-91.66
Fusion,147,,FSN,0.9365,0.00011823,-0.78,9.34,21.05,169.43,102.30,79.61,-15.93,-58.80
Blox,398,,CDT,0.0093,0.00000117,-0.41,3.04,15.53,13.59,12.84,1.02,-53.94,-61.65
ConnectJob,1445,,CJT,0.0003,0.00000003,0.00,0.00000000,0.00,158.01,9.17,86.23,-82.11,-95.24
Aidos Kuneen,1660,,ADK,2.07,0.00026184,-1.83,-2.95,140.57,-16.11,-48.64,-63.42,-65.76,-89.66
NeuroChain,577,,NCC,0.0083,0.00000105,6.60,43.04,44.03,70.85,25.00,22.91,-49.05,
FoldingCoin,803,,FLDC,0.0014,0.00000018,-5.38,1.61,21.99,16.84,10.42,-1.22,-52.15,-84.13
Guaranteed Ethurance Token Extra,845,,GETX,0.0029,0.00000037,-1.36,9.75,64.05,97.99,35.92,29.62,4.10,-81.88
SkinCoin,1214,,SKIN,0.0017,0.00000021,-0.25,-14.48,29.72,-65.34,-66.89,-77.54,-79.93,-88.43
Ether-1,1149,,ETHO,0.0096,0.00000121,-0.52,-1.45,5.54,-16.64,-35.64,-37.18,-68.26,
Bean Cash,447,,BITB,0.0017,0.00000021,1.48,6.64,17.85,65.39,41.77,31.77,-32.97,-54.72
Silent Notary,765,,SNTR,0.00001490,0.0000,0.32,10.34,42.77,75.13,14.12,-10.35,-42.20,-81.04
CrypticCoin,508,,CRYP,0.0015,0.00000019,2.57,18.77,45.97,-7.72,-38.26,-27.92,-74.74,
EtherGem,1127,,EGEM,0.0115,0.00000145,-5.70,-7.23,-7.51,14.01,9.41,-15.50,-77.17,
Blocknode,1347,,BND,0.0004,0.00000005,-0.12,-2.80,-14.12,-54.25,-69.59,-72.28,-91.38,
Social Activity Token,1286,,SAT,0.0007,0.00000009,28.42,20.58,20.58,23.20,26.21,-47.51,,
Etheroll,559,,DICE,0.4341,0.00005480,0.00,0.00,0.00000000,39.28,13.18,33.47,-18.59,-50.07
42-coin,782,,42,"27,460.39",3.4668,6.83,37.49,89.43,39.50,27.32,36.65,34.77,6.87
Magnet,1191,,MAG,0.0040,0.00000051,0.53,40.53,-22.26,10.11,,,-78.23,-74.84
ERC20,1016,,ERC20,0.0549,0.00000693,-10.09,0.29,13.92,4.49,5.03,7.99,-51.84,-94.06
Capricoin,965,,CPC,0.2571,0.00003246,-1.83,7.56,16.11,-4.66,-9.52,-42.33,-61.08,-78.68
PikcioChain,888,,PKC,0.0167,0.00000210,0.76,-8.80,15.17,-0.20,-18.87,-21.40,-63.07,-88.26
Breakout Stake,927,,BRX,0.1002,0.00002904,-4.52,-4.39,-9.45,-15.58,-8.73,-19.42,-49.17,-75.47
Litecoin Plus,1237,,LCP,0.0553,0.00000699,-5.93,-23.91,71.54,115.42,13.45,33.58,3.34,-35.65
Ondori,565,,RSTR,0.00007902,0.00000001,137.37,449.78,473.03,119.81,94.37,22.88,5.77,
Sequence,873,,SEQ,0.0171,0.00000215,-0.13,-5.09,24.38,-11.17,-20.24,-32.17,-67.79,-86.59
VisionX,761,,VNX,0.0004,0.00000005,3.14,-2.44,122.09,284.69,178.00,26.44,-93.32,
Mercury,422,,MER,0.0565,0.00000713,0.18,6.44,21.00,20.57,6.75,11.26,-51.10,-60.20
Innova,1282,,INN,0.0187,0.00000237,5.63,-19.06,8.42,58.01,-38.30,-32.98,-73.18,-88.30
Blue Whale Token,567,,BWX,0.00008948,0.00000003,-0.25,0.10,-0.78,6.61,-8.70,-22.08,-52.09,
RevolutionVR,626,,RVR,0.0107,0.00000136,0.46,1.46,14.63,-18.07,-36.12,-34.62,-65.51,-78.97
Credit Tag Chain,777,,CTC,0.0230,0.00000291,-0.19,4.76,42.68,17.39,84.84,49.97,-29.38,
DraftCoin,1159,,DFT,0.0216,0.00000273,-0.12,6.02,-17.62,31.27,5.54,7.24,-18.97,-80.54
GenesisX,1311,,XGS,0.0107,0.00000135,-0.12,-1.89,31.96,-42.96,-67.24,-77.12,-87.15,
Diamond,510,,DMD,1.21,0.00015260,-0.13,5.31,48.10,7.98,18.49,6.14,-40.63,-64.91
QunQun,408,,QUN,0.0093,0.00000117,0.25,-0.24,1.15,154.35,123.32,117.20,20.67,-32.59
Yocoin,844,,YOC,0.0024,0.00000030,-0.55,-4.89,-3.09,-44.92,-70.82,-69.99,-78.46,-86.65
STASIS EURS,130,,EURS,1.13,0.00014303,-0.34,-6.13,2.30,1.98,0.03,-3.94,0.51,
Quasarcoin,672,,QAC,0.0113,0.00000142,0.00,1.63,38.28,-43.86,-7.53,-59.47,-55.15,
Payfair,1234,,PFR,0.0041,0.00000051,20.89,32.38,32.62,15.52,-6.60,-17.78,-63.75,-88.25
Octoin Coin,1370,,OCC,0.0970,0.00001224,-0.24,2.07,21.52,5.28,-44.90,-47.02,-87.64,-72.44
Superior Coin,1662,,SUP,0.00007902,0.00000001,-0.12,-2.80,29.56,121.61,-60.55,-34.02,-84.62,-82.08
OracleChain,682,,OCT,0.0600,0.00000758,-0.28,-16.75,28.77,79.14,15.03,-4.29,-53.72,-89.17
Seal Network,1055,,SEAL,0.0006,0.00000008,11.96,25.58,22.38,-57.04,-72.28,-43.38,-77.43,
FantasyGold,1167,,FGC,0.0114,0.00000144,-0.15,-3.66,18.67,-62.22,-28.63,-21.48,-76.36,-92.43
Galactrum,1075,,ORE,0.0798,0.00001008,-0.12,1.77,4.24,19.89,8.98,-23.71,-62.00,-86.75
DecentBet,384,,DBET,0.0351,0.00000443,-0.10,-16.50,8.89,-20.82,-18.29,38.50,-21.63,-70.71
Xaurum,585,,XAUR,0.0310,0.00000392,-0.04,-9.28,-6.05,-21.36,-20.77,-18.61,-23.05,-25.78
Kora Network Token,1252,,KNT,0.0004,0.00000005,12.27,14.46,55.80,-34.58,-75.63,-72.96,-92.88,
WeShow Token,590,,WET,0.0164,0.00000207,0.31,-20.10,-43.21,24.99,26.25,14.50,-74.17,
Timicoin,745,,TMC,0.0043,0.00000054,-0.16,-0.60,36.78,-87.30,-80.26,-81.26,-85.89,
Numeraire,268,,NMR,9.03,0.00114055,-0.14,-5.56,-8.55,170.20,226.78,187.46,86.10,11.63
Darcrus,810,,DAR,0.0783,0.00000988,0.27,-6.84,33.39,374.23,234.60,24.13,265.98,28.17
Dropil,182,,DROP,0.0009,0.00000011,0.34,0.35,19.44,86.15,4.45,59.98,-68.49,-83.67
LEOcoin,349,,LEO,0.0670,0.00000846,2.11,4.12,-13.61,-7.51,-6.25,0.07,-38.65,-62.81
Effect.AI,420,,EFX,0.0226,0.00000285,0.00,0.00000000,0.00,368.43,232.40,217.85,110.96,-7.09
WeAreSatoshi,940,,WSX,0.0310,0.00000899,27.93,28.19,7.18,7.18,-1.27,-4.64,-65.55,
Electrify.Asia,729,,ELEC,0.0028,0.00000035,0.33,-0.54,1.44,-3.35,-27.69,-50.73,-74.66,-90.05
Atlantis Blue Digital Token,1661,,ABDT,0.5922,0.00007476,0.02,-6.49,3.94,"13,824","10,533","7,990","1,759",
Bitcoin Incognito,1115,,XBI,0.0258,0.00000326,1.87,-38.49,-46.96,-77.39,-80.81,-82.22,-94.01,
VouchForMe,818,,IPL,0.0045,0.00000057,1.48,0.44,20.79,4.65,-2.77,-6.96,-44.86,-79.68
Stipend,1042,,SPD,0.0313,0.00000395,10.32,28.02,17.95,-35.19,-59.21,-34.77,-70.51,-89.30
DopeCoin,1094,,DOPE,0.0022,0.00000028,-0.12,-34.49,-69.69,-71.78,-72.88,-56.07,-74.26,-90.79
PHI Token,848,,PHI,0.1497,0.00001890,-0.48,3.43,-5.86,50.20,67.31,33.12,43.16,-19.36
Cryptrust,1490,,CTRT,0.00000298,0.0000,1.24,-4.21,14.20,23.12,-22.67,-9.00,-74.38,
Atlas Protocol,1658,,ATP,0.0186,0.00000234,-0.07,-6.70,6.90,-5.86,-23.52,-11.27,,
Swisscoin,903,,SIC,0.00007902,0.00000001,-0.13,-2.80,29.56,10.77,95.81,-34.38,-69.44,-82.22
Content Neutrality Network,381,,CNN,0.0002,0.00000002,-0.20,-1.38,-8.88,55.85,19.32,12.35,-48.26,-86.75
QChi,435,,QCH,0.1812,0.00002287,0.10,2.50,18.01,-20.74,-28.22,46.03,305.33,
Callisto Network,450,,CLO,0.0031,0.00000039,-0.82,2.47,19.03,-12.45,-31.59,-37.13,-74.87,-80.97
Rubycoin,399,,RBY,0.2292,0.00002893,-0.12,17.58,17.58,255.81,213.65,138.46,18.50,-35.44
Constellation,648,,DAG,0.0020,0.00000025,-0.71,-1.91,8.83,48.41,-15.60,-5.65,-58.12,-89.79
Quantis Network,1119,,QUAN,0.0430,0.00000543,-0.12,5.71,-3.06,-32.60,-47.45,-24.56,-83.76,
Happycoin,687,,HPC,0.0906,0.00001144,-0.36,39.36,90.42,49.65,-47.03,-65.36,-88.56,274.95
SingularDTV,326,,SNGLS,0.0157,0.00000198,-0.61,2.20,27.35,19.02,44.31,39.70,-41.63,
Signals Network,1093,,SGN,0.0029,0.00000037,-0.23,21.52,-16.47,5.19,4.62,-26.17,-31.49,-62.33
Elysian,1186,,ELY,0.0019,0.00000024,-0.15,-1.06,5.79,6.56,-21.80,-36.01,-32.86,-92.17
Traceability Chain,537,,TAC,0.0058,0.00000073,-0.18,0.07,22.69,308.67,232.40,188.59,39.26,
Mixin,72,,XIN,178.85,0.02257937,-0.31,-1.24,3.06,80.81,81.48,97.66,24.45,-63.04
ChatCoin,488,,CHAT,0.0060,0.00000075,-0.11,-6.52,-0.83,131.43,115.50,103.06,-48.28,-81.61
EncryptoTel [ETH],1664,,ETT,0.0096,0.00000122,-0.94,-0.65,17.26,-52.98,-37.97,35.32,-48.44,-67.47
Coinvest,943,,COIN,0.0473,0.00000597,-0.23,19.92,19.96,-59.60,-69.17,-79.21,-81.97,
Insights Network,657,,INSTAR,0.0142,0.00000180,-0.81,-14.35,11.34,73.23,53.69,75.15,21.97,-28.60
Photon,1002,,PHO,0.00001434,0.0000,-0.15,41.99,-8.24,70.83,29.67,15.11,-23.07,-54.42
CryptoFlow,1529,,CFL,0.00007902,0.00000001,-2.85,-42.88,-5.13,-97.13,-97.22,-96.81,-98.50,
Dotcoin,691,,DOT,0.0056,0.00000162,0.00,0.00000000,0.00,0.00,-9.00,-14.08,-55.79,-63.78
Sprouts,892,,SPRTS,0.00000005,0.0000,0.79,4.87,38.64,33.81,16.94,3.37,-39.41,-84.74
Bonpay,1069,,BON,0.0265,0.00000334,7.22,-7.90,-68.93,37.45,43.14,-10.50,-48.77,-76.98
EagleX,1415,,EGX,0.0011,0.00000014,-0.12,-24.40,7.33,2.51,-42.12,-33.64,-68.14,
ExclusiveCoin,830,,EXCL,0.1688,0.00002130,1.78,-6.78,-18.43,-8.31,-10.99,-22.51,-41.47,-62.91
VIVO,1378,,VIVO,0.0120,0.00000152,-0.13,-9.04,0.10,-33.02,-34.65,-45.83,-75.25,-96.48
Ontology,20,,ONT,1.46,0.00018428,0.09,-6.68,43.30,139.23,129.55,98.78,-12.76,-58.55
ZrCoin,341,,ZRC,2.11,0.00026690,0.42,-6.37,0.11,11.06,-6.09,-4.98,15.17,23.77
Vitae,251,,VITAE,0.8715,0.00011002,-0.11,43.59,84.58,-0.78,-26.23,-33.83,-52.11,
Tokes,794,,TKS,0.3196,0.00004035,-0.12,4.48,-0.92,19.01,29.66,-3.00,-25.03,-65.62
HEAT,760,,HEAT,0.0316,0.00000399,-0.13,-3.04,20.17,185.39,71.92,75.76,-6.23,-63.08
BunnyCoin,1110,,BUN,0.00000235,0.0000,0.00,0.00000000,51.45,-7.50,-35.36,-31.45,-63.25,-77.17
BitRewards,1259,,BIT,0.0003,0.00000004,-0.23,-12.31,-16.54,-42.15,-51.72,-58.44,-79.23,
AVINOC,832,,AVINOC,0.0024,0.00000030,-0.13,9.46,32.69,-68.96,-64.46,-73.69,-84.53,
Flixxo,719,,FLIXX,0.0193,0.00000243,-0.11,-1.90,12.53,22.29,-5.31,-10.46,-46.79,-62.55
ShopZcoin,1668,,SZC,0.0006,0.00000008,-0.12,11.09,42.33,-85.67,-93.58,-91.91,-96.14,
RIF Token,140,,RIF,0.0709,0.00000895,-1.06,-3.68,-10.73,-43.42,,,,
LightChain,1587,,LIGHT,0.00003042,0.0000,-1.87,2.97,16.00,-14.62,-19.01,-31.95,-75.89,-95.38
Blockpass,865,,PASS,0.0069,0.00000087,0.11,1.99,15.27,6.89,201.53,131.28,23.22,
Auctus,953,,AUC,0.0178,0.00000225,-1.88,12.64,47.48,29.84,-20.03,-22.77,-74.94,-88.84
Gold Poker,1380,,GPKR,0.0156,0.00000198,-7.85,13.02,-23.27,-74.31,-77.67,-85.48,-95.33,
Cyber Movie Chain,1494,,CMCT,0.00000081,0.0000,-0.23,11.58,-54.98,110.45,200.43,95.20,-95.64,
Anoncoin,1013,,ANC,0.1824,0.00002303,-0.11,3.79,-45.15,-63.67,-79.39,-81.58,-90.59,-84.09
Golos,929,,GOLOS,0.0050,0.00000063,-0.38,-27.02,-13.17,-39.92,-48.72,-53.99,-71.73,-89.88
HeroNode,1009,,HER,0.0004,0.00000005,-1.60,8.56,-4.21,-8.39,-32.01,-48.31,-84.54,-97.27
Akroma,1335,,AKA,0.0033,0.00000042,-3.95,-8.50,-0.03,-69.34,-74.79,-81.11,-95.12,
Maecenas,440,,ART,0.1077,0.00001360,-3.24,23.40,19.94,648.15,567.23,129.98,-38.32,-62.32
Grid+,386,,GRID,0.1671,0.00002109,-0.28,-17.26,6.38,82.08,93.57,326.06,29.91,-30.89
DRP Utility,874,,DRPU,0.2233,0.00002819,-0.08,-4.89,29.09,342.70,298.09,240.17,168.03,-1.34
Bitsum,1262,,BSM,0.00007886,0.00000001,0.67,-3.00,-20.91,21.81,-2.08,-9.63,-69.53,-78.69
Oxycoin,635,,OXY,0.0023,0.00000029,0.73,-12.56,20.92,84.41,105.00,171.14,-39.94,-97.21
Solaris,817,,XLR,0.6088,0.00007686,-0.89,-2.84,4.06,-32.18,-42.34,-42.36,-70.53,-80.57
JET8,1023,,J8T,0.0005,0.00000006,-0.11,-3.07,5.56,-22.37,-55.51,-59.84,-82.63,-94.40
Actinium,1124,,ACM,0.0219,0.00000276,-0.12,-1.96,20.21,-36.02,-47.99,-13.27,-67.67,
Grin,173,,GRIN,2.18,0.00027492,1.34,0.16,9.30,,,,,
SnowGem,880,,XSG,0.0685,0.00000865,2.69,-15.19,-13.55,76.86,77.52,83.52,28.24,-66.24
SegWit2x,1648,,B2X,0.00000786,0.0000,1.30,6.53,-89.71,-88.26,-97.49,-99.19,-99.99,-100.00
Cryptonex,66,,CNX,1.61,0.00020381,-0.07,-2.52,15.39,52.30,35.46,35.84,-21.58,-41.54
Nxt,116,,NXT,0.0416,0.00000526,-0.37,11.66,34.94,52.01,43.42,33.15,-37.52,-58.48
All Sports,328,,SOC,0.0062,0.00000079,0.22,-4.72,16.72,54.78,78.96,49.30,-44.69,-80.27
EtherInc,1344,,ETI,0.0002,0.00000002,0.29,-5.81,4.88,-61.43,-79.30,-85.92,-96.27,
MicroBitcoin,1647,,MBC,0.0001,0.00000001,-9.25,-8.65,28.21,0.94,134.16,-11.70,-78.88,
Kcash,309,,KCASH,0.0223,0.00000282,0.61,-5.27,1.56,360.20,356.19,320.55,58.50,-70.81
CyberFM,1278,,CYFM,0.00000189,0.0000,-0.13,1.24,62.85,-40.03,-53.40,-63.80,-84.54,
CarBlock,1646,,CAR,0.0014,0.00000018,0.61,8.37,46.65,44.44,69.97,35.51,-59.20,-94.44
Tolar,623,,TOL,0.0093,0.00000118,-1.75,-6.29,37.95,122.01,124.98,24.25,-32.56,
Soarcoin,602,,SOAR,0.0023,0.00000029,-0.13,17.45,25.25,30.77,-1.19,-20.18,-63.07,-92.56
Incent,360,,INCNT,0.1618,0.00002042,7.61,6.31,3.74,279.40,255.74,237.24,27.99,-39.19
Vice Industry Token,768,,VIT,0.0030,0.00000088,0.00,0.00,30.20,-44.60,75.39,41.30,-41.91,-50.93
Local Coin Swap,723,,LCS,0.0288,0.00000363,0.02,-11.98,-35.79,-15.48,-21.41,-31.24,-71.42,
HOdlcoin,1083,,HODL,0.0012,0.00000015,-0.13,21.51,63.60,199.33,95.28,172.93,52.81,-10.97
WITChain,1279,,WIT,0.00005750,0.00000001,-0.23,-0.21,48.40,60.26,-13.28,-12.92,-52.58,
IPChain,393,,IPC,0.0820,0.00001036,0.31,-3.12,14.05,5.70,-22.15,-28.34,-64.43,-82.87
COBINHOOD,638,,COB,0.0052,0.00000066,-5.83,-14.49,-25.75,-52.28,-60.18,-59.95,-80.30,-90.01
Global Cryptocurrency,474,,GCC,0.0035,0.00000044,-0.13,1.29,34.81,48.40,-41.42,102.86,237.75,10.15
BLOC.MONEY,1292,,BLOC,0.0088,0.00000112,-5.70,3.99,-4.14,-36.48,-50.72,-62.05,-83.16,
Bolivarcoin,1348,,BOLI,0.0045,0.00000057,9.88,0.37,6.95,50.14,12.60,-8.62,-6.64,-58.33
Creditbit,1307,,CRB,0.0049,0.00000062,1.51,12.13,21.53,-58.65,-36.17,-17.76,-36.00,-92.44
CatoCoin,1508,,CATO,0.0023,0.00000029,-0.12,4.40,-62.43,-77.66,-81.10,-89.96,-98.25,
Zeusshield,609,,ZSC,0.0021,0.00000026,0.55,8.30,18.43,84.90,32.79,34.61,-37.78,-78.65
Circuits of Value,705,,COVAL,0.0017,0.00000021,-0.13,-10.15,-6.18,15.08,5.34,-3.23,-47.62,-55.27
InsurChain,1656,,INSUR,0.0003,0.00000004,2.53,4.74,42.45,75.05,85.32,63.50,-28.17,-80.86
Scry.info,289,,DDD,0.0252,0.00000319,-0.19,-7.39,37.90,19.79,14.77,6.51,-53.92,-88.72
ClearPoll,990,,POLL,0.0624,0.00000788,5.08,-17.07,-16.79,-19.36,-33.06,-31.08,-83.52,-90.46
Agrello,307,,DLT,0.1172,0.00001480,-0.74,1.20,47.52,-3.69,117.32,198.87,24.92,30.27
Metronome,253,,MET,1.47,0.00018580,-3.69,2.38,46.68,135.41,61.06,97.04,-18.64,-43.08
BOX Token,327,,BOX,0.0941,0.00001189,-0.29,-0.70,45.21,71.26,36.40,-0.73,-66.72,
HyperStake,1047,,HYP,0.0002,0.00000003,-0.13,-24.69,-16.35,26.19,21.07,-14.07,-57.93,-82.50
Regalcoin,1342,,REC,0.0048,0.00000061,0.97,-51.80,-51.80,-20.46,-25.12,-19.85,-62.33,-76.52
MNPCoin,1248,,MNP,0.0565,0.00000714,-0.68,-10.72,-27.75,-53.56,-62.85,-69.14,-83.00,
AudioCoin,1052,,ADC,0.0003,0.00000004,-0.13,-19.17,-10.11,30.81,102.07,-9.33,-50.08,-77.86
The Midas Touch Gold,1698,,TMTG,0.0025,0.00000031,-0.59,-2.00,-23.31,-40.17,-65.57,-70.37,-90.17,
HeartBout,947,,HB,0.0103,0.00000130,-1.28,-0.45,5.89,50.63,23.62,7.32,-49.33,
STRAKS,1125,,STAK,0.0097,0.00000122,-3.28,-7.39,0.87,-31.26,-56.81,-54.28,-77.80,-92.12
Webchain,1048,,WEB,0.0031,0.00000039,0.17,-24.59,10.81,169.10,7.79,2.98,-57.71,
PutinCoin,1090,,PUT,0.0004,0.00000005,0.56,-8.17,-5.20,104.29,84.39,26.31,89.01,-82.77
Rupaya,1317,,RUPX,0.0017,0.00000021,-0.13,5.02,5.98,-26.12,-55.27,-53.80,-82.28,-97.05
Ecobit,338,,ECOB,0.0198,0.00000249,-0.13,25.30,25.30,219.70,154.58,146.59,86.39,11.96
Repme,972,,RPM,0.00001306,0.0000,24.63,33.87,52.93,-24.71,4.52,8.10,-64.02,
dietbitcoin,1581,,DDX,0.0003,0.00000004,-0.25,9.03,56.18,-93.46,-96.54,-99.15,-99.22,
Digital Asset Exchange Token,1697,,DAXT,0.0022,0.00000028,-0.23,-5.16,31.66,-55.60,-73.26,-70.11,-80.25,
Noku,581,,NOKU,0.1161,0.00001466,-5.00,-10.87,13.80,21.31,391.31,113.95,-11.88,
CargoX,742,,CXO,0.0088,0.00000112,1.94,2.42,-8.87,-49.34,-59.39,-60.44,-68.32,-74.03
RefToken,960,,REF,0.5221,0.00006592,-0.23,14.31,34.72,-8.46,-35.27,-26.33,-48.00,-71.84
Ether Kingdoms Token,1392,,IMP,0.0144,0.00000181,-0.28,13.58,-21.15,-49.11,-49.18,-57.51,-52.07,
Unobtanium,136,,UNO,163.94,0.02069681,-0.06,-4.80,25.69,148.08,88.96,95.80,250.68,12.38
Project Coin,1423,,PRJ,0.0013,0.00000016,-1.27,-26.33,-33.57,-76.15,-88.78,-93.67,-99.76,
COMSA [XEM],1695,,CMS,0.0951,0.00001201,-0.04,4.84,22.41,134.98,69.86,52.65,24.20,-55.84
